"ANIMAL_TYPE","DATECANCELLED","DATEINVTDONE","DATETIMECLOSED","DATETIMEINIT","HOUSE_NUMBER","NEIGHBORHOOD","PLAIN_ENGLISH_NAME_FOR_PROBLEMCODE","PRJCOMPLETEDATE","PROBLEMCODE","REQUESTID","SRX","SRY","STATUS","STREET","WARD" 
"","","2021-11-14 09:45:21.107","2021-11-14 09:45:21.107","2021-10-20 08:54:51.0","","30","Animal Bite","2021-11-03 08:54:51.0","Animal Bite","1520294","","","CLOSED","","07"
"","","2021-10-21 10:39:19.36","2021-10-21 10:39:19.36","2021-10-20 20:58:14.0","","08","Animal Bite","2021-11-03 20:58:14.0","Animal Bite","1520643","","","CLOSED","","02"
"","","2021-10-21 10:59:14.453","2021-10-21 10:59:14.453","2021-10-20 21:34:29.0","","77","Animal Bite","2021-11-03 21:34:29.0","Animal Bite","1520656","","","CLOSED","","11"
"","","2022-06-30 09:38:23.12","2022-06-30 09:38:23.12","2021-11-23 17:44:35.0","","15","Animal Bite","2021-12-07 17:44:35.0","Animal Bite","1529125","","","CLOSED","","06"
"Dog","","2022-06-30 09:29:44.137","2022-06-30 09:29:44.137","2021-11-30 10:26:03.0","","50","Animal Bite","2021-12-14 10:26:03.0","Animal Bite","1530013","-10047890.02433830","4675124.99387340","CLOSED","ST LOUIS AVE & UNION BLVD","12"
"","","2022-05-16 09:11:43.77","2022-05-16 09:11:43.77","2021-12-01 13:35:51.0","","11","Animal Bite","2021-12-15 13:35:51.0","Animal Bite","1530514","","","CLOSED","","04"
"","","2021-08-17 16:58:30.113","2021-08-17 16:58:30.113","2021-08-16 13:31:09.0","","16","Animal Bite","2021-08-30 13:31:09.0","Animal Bite","1498280","","","CLOSED","","03"
"","","2021-08-26 09:25:02.39","2021-08-26 09:25:02.39","2021-08-19 12:56:35.0","","06","Animal Bite","2021-09-02 12:56:35.0","Animal Bite","1499777","","","CLOSED","","02"
"","","2022-02-10 09:29:40.227","2022-02-10 09:29:40.227","2021-10-05 12:21:44.0","","16","Animal Bite","2021-10-19 12:21:44.0","Animal Bite","1515746","","","CLOSED","","03"
"","","2021-10-07 09:13:24.133","2021-10-07 09:13:24.133","2021-10-06 10:49:47.0","","27","Animal Bite","2021-10-20 10:49:47.0","Animal Bite","1516036","","","CLOSED","","06"
"","","","2023-04-07 00:00:00.0","2021-10-06 16:24:34.0","","48","Animal Bite","2021-10-20 16:24:34.0","Animal Bite","1516196","","","Closed","","10"
"","","2022-01-13 18:17:46.193","2022-01-13 18:17:46.193","2021-11-15 10:48:58.0","","14","Animal Bite","2021-11-29 10:48:58.0","Animal Bite","1527057","","","CLOSED","","05"
"","","2022-12-07 13:49:35.057","2022-12-07 13:49:35.057","2021-11-17 10:08:06.0","","32","Animal Bite","2021-12-01 10:08:06.0","Animal Bite","1527706","","","CLOSED","","08"
"","","2023-02-06 10:01:47.457","2023-02-06 10:01:47.457","2021-11-17 16:41:42.0","","35","Animal Bite","2021-12-01 16:41:42.0","Animal Bite","1527817","","","CLOSED","","14"
"","","2023-02-06 10:02:40.223","2023-02-06 10:02:40.223","2021-11-19 12:42:23.0","","07","Animal Bite","2021-12-03 12:42:23.0","Animal Bite","1528224","","","CLOSED","","05"
"","","2023-04-04 09:01:28.21","2023-04-04 09:01:28.21","2021-11-20 10:40:51.0","","05","Animal Bite","2021-12-04 10:40:51.0","Animal Bite","1528420","","","CLOSED","","01"
"","","2022-06-13 09:47:04.67","2022-06-13 09:47:04.67","2021-11-22 12:47:40.0","","05","Animal Bite","2021-12-06 12:47:40.0","Animal Bite","1528734","","","CLOSED","","01"
"","","2022-03-02 08:12:11.103","2022-03-02 08:12:11.103","2021-12-21 08:52:33.0","","25","Animal Bite","2022-01-04 08:52:33.0","Animal Bite","1536139","","","CLOSED","","07"
"","","2022-02-24 10:40:18.167","2022-02-24 10:40:18.167","2021-11-03 11:09:37.0","","22","Animal Bite","2021-11-17 11:09:37.0","Animal Bite","1524097","","","CLOSED","","08"
"","","2022-02-24 10:35:53.39","2022-02-24 10:35:53.39","2021-11-03 13:45:15.0","","25","Animal Bite","2021-11-17 13:45:15.0","Animal Bite","1524165","","","CLOSED","","07"
"","","2022-02-24 10:20:15.6","2022-02-24 10:20:15.6","2021-11-04 16:31:47.0","","19","Animal Bite","2021-11-18 16:31:47.0","Animal Bite","1524575","","","CLOSED","","07"
"","","2022-01-07 10:08:00.207","2022-01-07 10:08:00.207","2021-11-04 20:57:07.0","","50","Animal Bite","2021-11-18 20:57:07.0","Animal Bite","1524620","","","CLOSED","","13"
"","","2022-06-13 09:38:40.183","2022-06-13 09:38:40.183","2021-11-04 21:48:15.0","","15","Animal Bite","2021-11-18 21:48:15.0","Animal Bite","1524628","","","CLOSED","","06"
"","","2022-01-07 10:16:01.933","2022-01-07 10:16:01.933","2021-11-05 08:29:10.0","","38","Animal Bite","2021-11-19 08:29:10.0","Animal Bite","1524686","","","CLOSED","","09"
"","","2022-05-11 08:23:11.48","2022-05-11 08:23:11.48","2021-11-05 08:35:09.0","","46","Animal Bite","2021-11-19 08:35:09.0","Animal Bite","1524692","","","CLOSED","","10"
"","","2022-01-11 11:34:23.96","2022-01-11 11:34:23.96","2022-01-05 17:50:58.0","","57","Animal Bite","2022-01-19 17:50:58.0","Animal Bite","1539604","","","CLOSED","","12"
"","","2022-06-14 09:04:15.587","2022-06-14 09:04:15.587","2022-01-14 16:09:27.0","","02","Animal Bite","2022-01-28 16:09:27.0","Animal Bite","1542316","","","CLOSED","","01"
"","","2023-03-13 11:03:23.417","2023-03-13 11:03:23.417","2022-03-07 08:50:49.0","","12","Animal Bite","2022-03-21 08:50:49.0","Animal Bite","1554656","","","CLOSED","","05"
"","","2021-11-13 18:05:04.003","2021-11-13 18:05:04.003","2021-09-29 12:13:28.0","","24","Animal Bite","2021-10-13 12:13:28.0","Animal Bite","1513832","","","CLOSED","","07"
"","","2021-10-14 13:23:32.273","2021-10-14 13:23:32.273","2021-09-30 16:05:05.0","","14","Animal Bite","2021-10-14 16:05:05.0","Animal Bite","1514399","","","CLOSED","","05"
"","","2022-02-17 16:10:02.0","2022-02-17 16:11:32.413","2021-11-08 16:43:04.0","","57","Animal Bite","2021-11-22 16:43:04.0","Animal Bite","1525506","","","CLOSED","","12"
"","","2021-12-16 18:38:27.18","2021-12-16 18:38:27.18","2021-11-10 22:04:44.0","","24","Animal Bite","2021-11-24 22:04:44.0","Animal Bite","1526283","","","CLOSED","","07"
"","","2022-01-07 13:23:08.777","2022-01-07 13:23:08.777","2021-12-08 15:30:43.0","","34","Animal Bite","2021-12-22 15:30:43.0","Animal Bite","1532762","","","CLOSED","","08"
"","","2022-01-13 12:13:01.3","2022-01-13 12:13:01.3","2021-12-09 10:03:06.0","","18","Animal Bite","2021-12-23 10:03:06.0","Animal Bite","1532990","","","CLOSED","","08"
"","","2022-05-16 09:16:35.52","2022-05-16 09:16:35.52","2021-12-14 05:40:01.0","","38","Animal Bite","2021-12-28 05:40:01.0","Animal Bite","1534205","","","CLOSED","","09"
"","","2022-07-28 17:10:39.853","2022-07-28 17:10:39.853","2022-02-10 14:16:45.0","","56","Animal Bite","2022-02-24 14:16:45.0","Animal Bite","1548275","","","CLOSED","","12"
"","","2022-06-13 09:56:05.0","2022-06-30 10:29:30.62","2021-12-02 12:58:08.0","","19","Animal Bite","2021-12-16 12:58:08.0","Animal Bite","1530847","","","CLOSED","","07"
"","","2022-05-16 09:02:14.89","2022-05-16 09:02:14.89","2021-12-06 11:23:57.0","","30","Animal Bite","2021-12-20 11:23:57.0","Animal Bite","1531705","","","CLOSED","","07"
"","","2022-06-13 09:56:58.273","2022-06-13 09:56:58.273","2021-12-06 12:55:59.0","","41","Animal Bite","2021-12-20 12:55:59.0","Animal Bite","1531750","","","CLOSED","","04"
"","","2023-02-16 15:59:37.327","2023-02-16 15:59:37.327","2022-01-19 10:21:02.0","","68","Animal Bite","2022-02-02 10:21:02.0","Animal Bite","1543105","","","CLOSED","","11"
"","","2022-02-15 10:00:38.777","2022-02-15 10:00:38.777","2022-01-19 10:56:24.0","","06","Animal Bite","2022-02-02 10:56:24.0","Animal Bite","1543124","","","CLOSED","","05"
"","","2023-02-16 16:01:50.137","2023-02-16 16:01:50.137","2022-01-21 17:49:59.0","","12","Animal Bite","2022-02-04 17:49:59.0","Animal Bite","1543907","","","CLOSED","","05"
"","","2022-11-01 16:01:22.447","2022-11-01 16:01:22.447","2022-02-01 10:36:12.0","","25","Animal Bite","2022-02-15 10:36:12.0","Animal Bite","1546184","","","CLOSED","","07"
"","","2022-06-13 10:04:01.93","2022-06-13 10:04:01.93","2021-12-28 14:04:36.0","","11","Animal Bite","2022-01-11 14:04:36.0","Animal Bite","1537514","","","CLOSED","","04"
"","","2022-06-13 10:04:56.367","2022-06-13 10:04:56.367","2022-01-02 05:32:05.0","","09","Animal Bite","2022-01-16 05:32:05.0","Animal Bite","1538365","","","CLOSED","","04"
"","","2022-06-13 10:06:11.0","2022-06-13 10:06:15.357","2022-01-03 19:03:20.0","","06","Animal Bite","2022-01-17 19:03:20.0","Animal Bite","1538799","","","CLOSED","","02"
"","","2022-12-02 15:19:52.123","2022-12-02 15:19:52.123","2022-01-05 12:05:53.0","","11","Animal Bite","2022-01-19 12:05:53.0","Animal Bite","1539415","","","CLOSED","","04"
"","","2022-05-02 15:04:19.217","2022-05-02 15:04:19.217","2022-02-22 16:36:47.0","","06","Animal Bite","2022-03-08 16:36:47.0","Animal Bite","1551262","","","CLOSED","","02"
"","","2022-02-28 09:07:39.0","2022-11-01 16:14:06.137","2022-02-28 08:06:18.0","","16","Animal Bite","2022-03-14 08:06:18.0","Animal Bite","1552388","","","CLOSED","","03"
"","","2023-02-16 16:05:41.53","2023-02-16 16:05:41.53","2022-02-15 09:47:40.0","","41","Animal Bite","2022-03-01 09:47:40.0","Animal Bite","1549298","","","CLOSED","","04"
"","","2022-02-16 11:37:42.14","2022-02-16 11:37:42.14","2022-02-15 17:00:55.0","","22","Animal Bite","2022-03-01 17:00:55.0","Animal Bite","1549574","","","CLOSED","","08"
"","","","2023-04-07 00:00:00.0","2022-02-16 08:23:21.0","","52","Animal Bite","2022-03-02 08:23:21.0","Animal Bite","1549642","","","Closed","","12"
"","","2022-04-14 09:33:05.247","2022-04-14 09:33:05.247","2022-02-16 11:47:04.0","","21","Animal Bite","2022-03-02 11:47:04.0","Animal Bite","1549758","","","CLOSED","","08"
"","","2022-04-20 09:17:10.863","2022-04-20 09:17:10.863","2022-03-29 15:29:53.0","","27","Animal Bite","2022-04-12 15:29:53.0","Animal Bite","1561812","","","CLOSED","","06"
"","","2022-04-20 08:55:03.887","2022-04-20 08:55:03.887","2022-04-04 14:01:40.0","","58","Animal Bite","2022-04-18 14:01:40.0","Animal Bite","1563663","","","CLOSED","","09"
"","","2022-05-19 09:23:23.13","2022-05-19 09:23:23.13","2022-05-10 09:06:43.0","","01","Animal Bite","2022-05-24 09:06:43.0","Animal Bite","1575544","","","CLOSED","","01"
"","","2022-05-19 15:53:01.783","2022-05-19 15:53:01.783","2022-05-10 11:22:51.0","","11","Animal Bite","2022-05-24 11:22:51.0","Animal Bite","1575663","","","CLOSED","","04"
"","","2022-06-28 16:34:40.147","2022-06-28 16:34:40.147","2022-03-23 18:12:58.0","","08","Animal Bite","2022-04-06 18:12:58.0","Animal Bite","1560115","","","CLOSED","","02"
"","","2022-05-09 13:46:51.713","2022-05-09 13:46:51.713","2022-03-23 18:54:51.0","","08","Animal Bite","2022-04-06 18:54:51.0","Animal Bite","1560118","","","CLOSED","","02"
"","","2022-09-12 13:19:46.453","2022-09-12 13:19:46.453","2022-05-02 15:41:19.0","","88","Animal Bite","2022-05-16 15:41:19.0","Animal Bite","1572694","","","CLOSED","","02"
"","","2022-05-19 09:54:24.253","2022-05-19 09:54:24.253","2022-05-06 09:05:22.0","","11","Animal Bite","2022-05-20 09:05:22.0","Animal Bite","1574228","","","CLOSED","","04"
"","","2022-08-10 12:25:44.37","2022-08-10 12:25:44.37","2022-05-06 15:49:18.0","","16","Animal Bite","2022-05-20 15:49:18.0","Animal Bite","1574562","","","CLOSED","","03"
"","","2022-07-07 11:17:44.49","2022-07-07 11:17:44.49","2022-06-03 16:00:01.0","","36","Animal Bite","2022-06-17 16:00:01.0","Animal Bite","1585828","","","CLOSED","","14"
"","","2022-07-07 11:18:40.96","2022-07-07 11:18:40.96","2022-06-04 17:35:45.0","","","Animal Bite","2022-06-18 17:35:45.0","Animal Bite","1586047","","","CLOSED","","05"
"","","","2023-04-07 00:00:00.0","2022-06-07 10:51:43.0","","66","Animal Bite","2022-06-21 10:51:43.0","Animal Bite","1587124","","","Closed","","14"
"","","2022-06-02 09:58:45.493","2022-06-02 09:58:45.493","2022-03-08 10:40:39.0","","32","Animal Bite","2022-03-22 10:40:39.0","Animal Bite","1555231","","","CLOSED","","08"
"","","2023-02-16 16:08:50.013","2023-02-16 16:08:50.013","2022-03-08 11:26:31.0","","27","Animal Bite","2022-03-22 11:26:31.0","Animal Bite","1555294","","","CLOSED","","06"
"","","","2023-04-07 00:00:00.0","2022-03-10 08:57:01.0","","41","Animal Bite","2022-03-24 08:57:01.0","Animal Bite","1556086","","","Closed","","04"
"","","2023-04-04 08:55:06.393","2023-04-04 08:55:06.393","2023-03-13 14:44:59.0","","21","Animal Bite","2023-03-27 14:44:59.0","Animal Bite","1681933","","","CLOSED","","08"
"","","2023-03-31 09:15:05.21","2023-03-31 09:15:05.21","2023-03-14 16:25:11.0","","30","Animal Bite","2023-03-28 16:25:11.0","Animal Bite","1682338","","","CLOSED","","07"
"","","2023-04-25 10:39:10.773","2023-04-25 10:39:10.773","2023-03-16 14:09:57.0","","38","Animal Bite","2023-03-30 14:09:57.0","Animal Bite","1683159","","","CLOSED","","09"
"","","2023-06-26 11:04:58.773","2023-06-26 11:04:58.773","2023-04-05 13:27:38.0","","03","Animal Bite","2023-04-19 13:27:38.0","Animal Bite","1689632","","","CLOSED","","01"
"","","2023-04-19 09:18:31.283","2023-04-19 09:18:31.283","2023-04-07 10:13:00.0","","30","Animal Bite","2023-04-21 10:13:00.0","Animal Bite","1690366","","","CLOSED","","07"
"","","2023-06-26 11:31:12.107","2023-06-26 11:31:12.107","2023-04-10 12:38:07.0","","08","Animal Bite","2023-04-24 12:38:07.0","Animal Bite","1691115","","","CLOSED","","02"
"","","2023-08-01 09:15:55.057","2023-08-01 09:15:55.057","2023-04-10 12:50:59.0","","23","Animal Bite","2023-04-24 12:50:59.0","Animal Bite","1691125","","","CLOSED","","08"
"","","2023-05-08 09:59:45.683","2023-05-08 09:59:45.683","2023-04-10 13:03:25.0","","41","Animal Bite","2023-04-24 13:03:25.0","Animal Bite","1691130","","","CLOSED","","04"
"","","2023-05-03 09:55:35.503","2023-05-03 09:55:35.503","2023-05-01 11:30:31.0","","27","Animal Bite","2023-05-15 11:30:31.0","Animal Bite","1698364","","","CLOSED","","06"
"","","2023-04-14 13:57:46.773","2023-04-14 13:57:46.773","2023-02-28 13:19:08.0","","50","Animal Bite","2023-03-14 13:19:08.0","Animal Bite","1677558","","","CLOSED","","13"
"","","2023-03-22 09:11:49.327","2023-03-22 09:11:49.327","2023-03-01 10:34:52.0","","08","Animal Bite","2023-03-15 10:34:52.0","Animal Bite","1677934","","","CLOSED","","02"
"","","2023-03-22 09:12:13.77","2023-03-22 09:12:13.77","2023-03-01 10:42:17.0","","03","Animal Bite","2023-03-15 10:42:17.0","Animal Bite","1677936","","","CLOSED","","01"
"","","2023-03-22 09:08:48.677","2023-03-22 09:08:48.677","2023-03-01 10:53:28.0","","04","Animal Bite","2023-03-15 10:53:28.0","Animal Bite","1677939","","","CLOSED","","02"
"","","2023-03-14 11:18:20.65","2023-03-14 11:18:20.65","2023-03-01 11:03:13.0","","43","Animal Bite","2023-03-15 11:03:13.0","Animal Bite","1677947","","","CLOSED","","04"
"","","2023-06-05 11:46:01.123","2023-06-05 11:46:01.123","2023-05-11 09:20:23.0","","14","Animal Bite","2023-05-25 09:20:23.0","Animal Bite","1702279","","","CLOSED","","05"
"","","2023-05-22 14:12:55.733","2023-05-22 14:12:55.763","2023-05-11 09:46:25.0","","27","Animal Bite","2023-05-25 09:46:25.0","Animal Bite","1702294","","","CLOSED","","06"
"Dog","","2023-05-15 09:28:13.6","2023-05-15 09:28:13.6","2023-05-12 08:23:24.0","","14","Animal Bite","2023-05-26 08:23:24.0","Animal Bite","1702617","-10049175.93263460","4663612.25894190","CLOSED","THOLOZAN AVE & LAWN AVE","05"
"","","2023-06-26 10:55:59.47","2023-06-26 10:55:59.47","2023-05-15 15:34:12.0","","02","Animal Bite","2023-05-29 15:34:12.0","Animal Bite","1703545","","","CLOSED","","01"
"","","2023-05-08 09:59:06.233","2023-05-08 09:59:06.233","2023-04-21 08:17:05.0","","41","Animal Bite","2023-05-05 08:17:05.0","Animal Bite","1695157","","","CLOSED","","04"
"","","2023-05-04 09:06:11.607","2023-05-04 09:06:11.607","2023-04-21 08:52:06.0","","45","Animal Bite","2023-05-05 08:52:06.0","Animal Bite","1695181","","","CLOSED","","10"
"","","2023-05-03 08:56:09.87","2023-05-03 08:56:09.87","2023-04-24 08:50:21.0","","36","Animal Bite","2023-05-08 08:50:21.0","Animal Bite","1695872","","","CLOSED","","14"
"","","2023-08-15 09:27:33.29","2023-08-15 09:27:33.29","2023-04-25 13:27:33.0","","37","Animal Bite","2023-05-09 13:27:33.0","Animal Bite","1696503","","","CLOSED","","11"
"","","2023-06-29 12:35:34.6","2023-06-29 12:35:34.6","2023-05-30 13:04:52.0","","44","Animal Bite","2023-06-13 13:04:52.0","Animal Bite","1708914","","","CLOSED","","04"
"","","2023-08-15 09:27:51.093","2023-08-15 09:27:51.093","2023-05-30 13:40:05.0","","04","Animal Bite","2023-06-13 13:40:05.0","Animal Bite","1708938","","","CLOSED","","01"
"","","2023-06-26 09:31:43.373","2023-06-26 09:31:43.373","2023-05-30 14:32:57.0","","16","Animal Bite","2023-06-13 14:32:57.0","Animal Bite","1708995","","","CLOSED","","03"
"","","2023-08-02 12:56:04.0","2023-11-07 09:55:10.04","2023-05-30 22:52:09.0","","01","Animal Bite","2023-06-13 22:52:09.0","Animal Bite","1709190","","","CLOSED","","01"
"","","2023-06-20 08:45:33.15","2023-06-20 08:45:33.15","2023-06-01 13:16:55.0","","16","Animal Bite","2023-06-15 13:16:55.0","Animal Bite","1710060","","","CLOSED","","03"
"","","","2024-02-02 00:00:00.0","2023-06-09 15:53:30.0","","69","Animal Bite","2023-06-23 15:53:30.0","Animal Bite","1713895","","","Closed","","12"
"","","2023-07-13 14:27:08.237","2023-07-13 14:27:08.237","2023-06-12 18:55:34.0","","69","Animal Bite","2023-06-26 18:55:34.0","Animal Bite","1714916","","","CLOSED","","11"
"","","2023-06-29 12:08:37.523","2023-06-29 12:08:37.523","2023-06-13 08:37:53.0","","43","Animal Bite","2023-06-27 08:37:53.0","Animal Bite","1715021","","","CLOSED","","04"
"","","2023-07-26 10:59:59.75","2023-07-26 10:59:59.75","2023-07-05 08:26:10.0","","16","Animal Bite","2023-07-19 08:26:10.0","Animal Bite","1724075","","","CLOSED","","03"
"","","","2024-02-02 00:00:00.0","2023-07-05 11:18:44.0","","56","Animal Bite","2023-07-19 11:18:44.0","Animal Bite","1724258","","","Closed","","12"
"","","2023-07-13 13:41:39.13","2023-07-13 13:41:39.13","2023-07-05 13:09:09.0","","04","Animal Bite","2023-07-19 13:09:09.0","Animal Bite","1724380","","","CLOSED","","01"
"","","2023-07-13 13:43:58.47","2023-07-13 13:43:58.47","2023-07-05 13:13:12.0","","03","Animal Bite","2023-07-19 13:13:12.0","Animal Bite","1724381","","","CLOSED","","01"
"","","2023-08-18 09:19:38.797","2023-08-18 09:19:38.797","2023-07-05 13:34:23.0","","09","Animal Bite","2023-07-19 13:34:23.0","Animal Bite","1724404","","","CLOSED","","04"
"","","2023-05-17 10:31:15.58","2023-05-17 10:31:15.58","2023-05-17 10:29:21.0","","16","Animal Bite","2023-05-31 10:29:21.0","Animal Bite","1704246","","","CLOSED","","03"
"","","","2024-02-02 00:00:00.0","2023-05-18 13:03:51.0","","57","Animal Bite","2023-06-01 13:03:51.0","Animal Bite","1704876","","","Closed","","12"
"","","2023-12-12 14:08:16.377","2023-12-12 14:08:16.377","2023-06-15 08:23:49.0","","15","Animal Bite","2023-06-29 08:23:49.0","Animal Bite","1716047","","","CLOSED","","06"
"","","2023-07-13 10:34:51.827","2023-07-13 10:34:51.827","2023-06-15 08:40:02.0","","41","Animal Bite","2023-06-29 08:40:02.0","Animal Bite","1716054","","","CLOSED","","04"
"","","2023-09-25 16:42:20.47","2023-09-25 16:42:20.47","2023-06-16 12:07:03.0","","14","Animal Bite","2023-06-30 12:07:03.0","Animal Bite","1716720","","","CLOSED","","05"
"","","2024-02-27 13:21:26.817","2024-02-27 13:21:26.817","2023-07-17 14:27:19.0","","27","Animal Bite","2023-07-31 14:27:19.0","Animal Bite","1730072","","","CLOSED","","06"
"","","2024-02-27 13:22:08.803","2024-02-27 13:22:08.803","2023-07-18 12:26:36.0","","27","Animal Bite","2023-08-01 12:26:36.0","Animal Bite","1730588","","","CLOSED","","06"
"","","","2024-02-02 00:00:00.0","2023-07-20 08:55:11.0","","78","Animal Bite","2023-08-03 08:55:11.0","Animal Bite","1731546","","","Closed","","13"
"","","2023-09-25 16:40:44.0","2023-09-29 10:19:28.163","2023-07-25 16:42:54.0","","25","Animal Bite","2023-08-08 16:42:54.0","Animal Bite","1733712","","","CLOSED","","07"
"","","2023-06-20 09:44:29.52","2023-06-20 09:44:29.52","2023-06-01 16:44:11.0","","41","Animal Bite","2023-06-15 16:44:11.0","Animal Bite","1710228","","","CLOSED","","04"
